  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1940          59      0.01906  0.01888  0.50   70725    1336   70057  1182998  16.73
  1940          60      0.02246  0.02221  0.50   69389    1541   68619  1112942  16.04
  1940          61      0.01915  0.01897  0.50   67848    1287   67205  1044323  15.39
  1940          62      0.02571  0.02538  0.50   66561    1689   65717   977118  14.68
  1940          63      0.02716  0.02679  0.50   64872    1738   64003   911402  14.05
  1940          64      0.03021  0.02976  0.50   63134    1879   62194   847399  13.42
  1940          65      0.03354  0.03298  0.50   61255    2020   60245   785204  12.82
  1940          66      0.03241  0.03189  0.50   59235    1889   58290   724960  12.24
  1940          67      0.03745  0.03677  0.50   57345    2108   56291   666670  11.63
  1940          68      0.04322  0.04231  0.50   55237    2337   54069   610378  11.05
  1940          69      0.04581  0.04478  0.50   52900    2369   51716   556310  10.52
  1940          70      0.05102  0.04975  0.50   50531    2514   49274   504594   9.99
  1940          71      0.04888  0.04772  0.50   48017    2291   46871   455320   9.48
  1940          72      0.06318  0.06125  0.50   45726    2801   44325   408449   8.93
  1940          73      0.06649  0.06435  0.50   42925    2762   41544   364123   8.48
  1940          74      0.07131  0.06885  0.50   40163    2765   38780   322579   8.03
  1940          75      0.07318  0.07060  0.50   37397    2640   36077   283799   7.59
  1940          76      0.08695  0.08333  0.50   34757    2896   33309   247722   7.13
  1940          77      0.09119  0.08721  0.50   31861    2779   30472   214413   6.73
  1940          78      0.10048  0.09568  0.50   29082    2782   27691   183941   6.32
  1940          79      0.11642  0.11002  0.50   26300    2893   24853   156250   5.94
  1940          80      0.12352  0.11633  0.50   23406    2723   22045   131397   5.61
  1940          81      0.12360  0.11640  0.50   20684    2408   19480   109352   5.29
  1940          82      0.14599  0.13606  0.50   18276    2487   17033    89872   4.92
  1940          83      0.15989  0.14805  0.50   15789    2338   14621    72839   4.61
  1940          84      0.18541  0.16968  0.50   13452    2282   12310    58219   4.33
  1940          85      0.18781  0.17169  0.50   11169    1918   10210    45908   4.11
  1940          86      0.20702  0.18760  0.50    9252    1736    8384    35698   3.86
  1940          87      0.23139  0.20739  0.50    7516    1559    6737    27314   3.63
  1940          88      0.24081  0.21493  0.50    5957    1280    5317    20578   3.45
  1940          89      0.25889  0.22922  0.50    4677    1072    4141    15260   3.26
  1940          90      0.29586  0.25774  0.50    3605     929    3140    11120   3.08
  1940          91      0.27313  0.24031  0.50    2676     643    2354     7979   2.98
  1940          92      0.29224  0.25498  0.50    2033     518    1774     5625   2.77
  1940          93      0.35353  0.30042  0.50    1514     455    1287     3852   2.54
  1940          94      0.37091  0.31289  0.50    1059     331     894     2565   2.42
  1940          95      0.39536  0.33010  0.50     728     240     608     1671   2.30
  1940          96      0.42033  0.34733  0.50     488     169     403     1063   2.18
  1940          97      0.44572  0.36449  0.50     318     116     260      660   2.07
  1940          98      0.47140  0.38148  0.50     202      77     164      400   1.98
  1940          99      0.49723  0.39822  0.50     125      50     100      236   1.89
  1940         100      0.52307  0.41463  0.50      75      31      60      136   1.81
  1940         101      0.54879  0.43063  0.50      44      19      35       76   1.73
  1940         102      0.57426  0.44615  0.50      25      11      19       42   1.66
  1940         103      0.59933  0.46114  0.50      14       6      11       22   1.60
  1940         104      0.62390  0.47555  0.50       7       4       6       12   1.55
  1940         105      0.64784  0.48934  0.50       4       2       3        6   1.50
  1940         106      0.67107  0.50247  0.50       2       1       2        3   1.45
  1940         107      0.69348  0.51493  0.50       1       1       1        1   1.41
  1940         108      0.71502  0.52671  0.50       0       0       0        1   1.37
  1940         109      0.73562  0.53781  0.50       0       0       0        0   1.34
  1940         110+     0.75524  1.00000  1.32       0       0       0        0   1.32
  1941           0      0.07762  0.07352  0.28  100000    7352   94717  6201630  62.02
  1941           1      0.00799  0.00796  0.50   92648     737   92280  6106913  65.92
  1941           2      0.00430  0.00429  0.50   91911     394   91714  6014634  65.44
  1941           3      0.00304  0.00303  0.50   91517     277   91378  5922920  64.72
  1941           4      0.00236  0.00236  0.50   91239     215   91132  5831542  63.91
  1941           5      0.00207  0.00207  0.50   91024     188   90930  5740410  63.06
  1941           6      0.00189  0.00188  0.50   90836     171   90750  5649480  62.19
  1941           7      0.00142  0.00142  0.50   90665     128   90601  5558730  61.31
  1941           8      0.00162  0.00162  0.50   90536     147   90463  5468129  60.40
  1941           9      0.00144  0.00144  0.50   90390     130   90325  5377666  59.49
  1941          10      0.00158  0.00158  0.50   90260     142   90189  5287342  58.58
  1941          11      0.00140  0.00140  0.50   90117     126   90054  5197153  57.67
  1941          12      0.00136  0.00136  0.50   89991     122   89930  5107099  56.75
  1941          13      0.00144  0.00144  0.50   89869     129   89804  5017169  55.83
  1941          14      0.00132  0.00132  0.50   89740     118   89680  4927364  54.91
  1941          15      0.00148  0.00148  0.50   89621     132   89555  4837684  53.98
  1941          16      0.00180  0.00180  0.50   89489     161   89408  4748129  53.06
  1941          17      0.00207  0.00206  0.50   89328     184   89235  4658720  52.15
  1941          18      0.00200  0.00200  0.50   89143     178   89054  4569485  51.26
  1941          19      0.00258  0.00257  0.50   88965     229   88851  4480431  50.36
  1941          20      0.00245  0.00244  0.50   88736     217   88628  4391580  49.49
  1941          21      0.00277  0.00276  0.50   88520     245   88397  4302952  48.61
  1941          22      0.00259  0.00259  0.50   88275     228   88161  4214555  47.74
  1941          23      0.00258  0.00258  0.50   88047     227   87933  4126394  46.87
  1941          24      0.00243  0.00243  0.50   87820     213   87713  4038461  45.99
  1941          25      0.00236  0.00236  0.50   87607     206   87503  3950748  45.10
  1941          26      0.00284  0.00284  0.50   87400     248   87276  3863245  44.20
  1941          27      0.00286  0.00286  0.50   87152     249   87028  3775969  43.33
  1941          28      0.00266  0.00266  0.50   86903     231   86788  3688941  42.45
  1941          29      0.00278  0.00278  0.50   86672     241   86552  3602153  41.56
  1941          30      0.00264  0.00264  0.50   86431     228   86317  3515602  40.68
  1941          31      0.00275  0.00274  0.50   86203     237   86085  3429285  39.78
  1941          32      0.00295  0.00294  0.50   85966     253   85840  3343200  38.89
  1941          33      0.00290  0.00289  0.50   85713     248   85589  3257360  38.00
  1941          34      0.00279  0.00278  0.50   85466     238   85347  3171771  37.11
  1941          35      0.00333  0.00332  0.50   85228     283   85086  3086424  36.21
  1941          36      0.00370  0.00370  0.50   84944     314   84787  3001338  35.33
  1941          37      0.00345  0.00345  0.50   84631     292   84485  2916551  34.46
  1941          38      0.00423  0.00422  0.50   84339     356   84161  2832066  33.58
  1941          39      0.00426  0.00426  0.50   83983     357   83804  2747905  32.72
  1941          40      0.00432  0.00432  0.50   83626     361   83445  2664101  31.86
  1941          41      0.00490  0.00488  0.50   83265     407   83062  2580655  30.99
  1941          42      0.00532  0.00531  0.50   82858     440   82638  2497594  30.14
  1941          43      0.00484  0.00482  0.50   82419     398   82220  2414955  29.30
  1941          44      0.00565  0.00563  0.50   82021     462   81790  2332736  28.44
  1941          45      0.00610  0.00608  0.50   81559     496   81311  2250945  27.60
  1941          46      0.00658  0.00656  0.50   81063     531   80798  2169634  26.76
  1941          47      0.00731  0.00729  0.50   80532     587   80238  2088837  25.94
  1941          48      0.00784  0.00781  0.50   79945     624   79633  2008598  25.12
  1941          49      0.00859  0.00855  0.50   79321     678   78982  1928965  24.32
  1941          50      0.00894  0.00890  0.50   78643     700   78293  1849983  23.52
  1941          51      0.00935  0.00931  0.50   77943     726   77580  1771690  22.73
  1941          52      0.01156  0.01149  0.50   77218     887   76774  1694110  21.94
  1941          53      0.01134  0.01128  0.50   76330     861   75900  1617336  21.19
  1941          54      0.01207  0.01200  0.50   75469     906   75017  1541436  20.42
  1941          55      0.01385  0.01375  0.50   74564    1026   74051  1466419  19.67
  1941          56      0.01428  0.01418  0.50   73538    1043   73017  1392368  18.93
  1941          57      0.01492  0.01481  0.50   72495    1074   71959  1319351  18.20
  1941          58      0.01792  0.01776  0.50   71422    1268   70787  1247393  17.47
  1941          59      0.01925  0.01907  0.50   70153    1338   69485  1176605  16.77
  1941          60      0.02109  0.02087  0.50   68816    1436   68098  1107121  16.09
  1941          61      0.02122  0.02099  0.50   67380    1415   66673  1039023  15.42
  1941          62      0.02416  0.02387  0.50   65965    1575   65178   972351  14.74
  1941          63      0.02657  0.02622  0.50   64390    1689   63546   907173  14.09
  1941          64      0.02910  0.02869  0.50   62702    1799   61802   843627  13.45
  1941          65      0.03289  0.03235  0.50   60903    1971   59918   781824  12.84
  1941          66      0.03291  0.03238  0.50   58933    1908   57978   721906  12.25
  1941          67      0.03582  0.03519  0.50   57024    2007   56021   663928  11.64
